user_id,Monetary_title,score_exclusive_discount,score_free_cancellation,score_free_checkedbag,score_free_meal,score_free_night_flight,top_perk
299476,At Risk,0.4166666666666667,0.07891770011273955,0.2,0.3233333333333333,0.08777777777777776,score_exclusive_discount
306165,0,0.5,0.0,0.0,0.0,0.0,score_exclusive_discount
306819,At Risk,0.4666666666666667,0.12727272727272726,0.4666666666666667,0.3233333333333333,0.27249999999999996,score_free_checkedbag
312488,At Risk,0.4166666666666667,0.0951086956521739,0.4666666666666667,0.3233333333333333,0.09749999999999999,score_free_checkedbag
313724,Champions,0.6428571428571428,0.09695290858725762,0.3453333333333334,0.38749999999999996,0.5624999999999999,score_exclusive_discount
316527,Champions,0.5,0.07918552036199095,0.26666666666666666,0.37,0.38,score_exclusive_discount
317688,Medium Spenders,0.3666666666666667,0.07194244604316546,0.33333333333333337,0.33499999999999996,0.365,score_exclusive_discount
322867,Low Spenders,0.4,0.08939974457215837,0.4666666666666667,0.4633333333333333,0.15749999999999997,score_free_checkedbag
324191,Low Spenders,0.33333333333333337,0.06266786034019695,0.26666666666666666,0.40499999999999997,0.21999999999999997,score_free_meal
328590,Champions,0.75,0.07345225603357818,0.24533333333333335,0.32999999999999996,0.39499999999999996,score_exclusive_discount
330764,Low Spenders,0.8333333333333334,0.7,0.1,0.32999999999999996,0.39499999999999996,score_exclusive_discount
330893,Low Spenders,0.2857142857142857,0.10130246020260492,0.3786666666666667,0.3466666666666667,0.2825,score_free_checkedbag
331039,0,0.75,0.0,0.0,0.0,0.0,score_exclusive_discount
334787,Low Spenders,0.5833333333333334,0.10526315789473684,0.3786666666666667,0.3466666666666667,0.2825,score_exclusive_discount
337227,0,0.5,0.0,0.0,0.0,0.0,score_exclusive_discount
338086,Low Spenders,0.6666666666666667,0.08403361344537814,0.33333333333333337,0.33499999999999996,0.19,score_exclusive_discount
340166,At Risk,0.4166666666666667,0.7,0.0,0.3466666666666667,0.1075,score_free_cancellation
343928,Champions,0.5666666666666667,0.004075454122030741,0.26666666666666666,0.185,0.19,score_exclusive_discount
347778,Champions,0.14285714285714285,0.09722222222222222,0.4266666666666667,0.282,0.4068888888888889,score_free_checkedbag
348817,High Spenders,0.2142857142857143,0.10370370370370369,0.3286666666666667,0.3525,0.3725,score_free_night_flight
349132,Medium Spenders,0.9285714285714286,0.1051051051051051,0.1,0.42833333333333334,0.22999999999999998,score_exclusive_discount
350648,0,0.5666666666666667,0.0,0.0,0.0,0.0,score_exclusive_discount
353271,Low Spenders,0.4166666666666667,0.10785824345146378,0.2,0.3233333333333333,0.09749999999999999,score_exclusive_discount
353694,Medium Spenders,0.3,0.07803790412486065,0.26666666666666666,0.40499999999999997,0.21999999999999997,score_free_meal
354050,Champions,0.75,0.07470651013874066,0.25333333333333335,0.356,0.4615,score_exclusive_discount
354260,Low Spenders,0.33333333333333337,0.058284762697751874,0.4666666666666667,0.17333333333333334,0.185,score_free_checkedbag
354311,Low Spenders,0.35714285714285715,0.0850546780072904,0.33333333333333337,0.185,0.19,score_exclusive_discount
354950,Low Spenders,0.4285714285714286,0.12612612612612614,0.4666666666666667,0.43999999999999995,0.1475,score_free_checkedbag
356046,Low Spenders,0.33333333333333337,0.0737618545837724,0.2,0.3466666666666667,0.19499999999999998,score_free_meal
357737,High Spenders,0.5,0.08728179551122195,0.16666666666666669,0.37,0.5549999999999999,score_free_night_flight
359072,At Risk,0.3666666666666667,0.07314524555903866,0.33333333333333337,0.33499999999999996,0.365,score_exclusive_discount
359080,Champions,0.5,0.008985879332477534,0.4346666666666667,0.17333333333333334,0.36,score_exclusive_discount
359653,Low Spenders,0.5666666666666667,0.0875,0.4666666666666667,0.33499999999999996,0.19,score_exclusive_discount
361459,At Risk,0.4166666666666667,0.08782936010037641,0.4666666666666667,0.3233333333333333,0.09749999999999999,score_free_checkedbag
361759,Medium Spenders,0.325,0.07502679528403,0.33333333333333337,0.2483333333333333,0.32111111111111107,score_free_checkedbag
363535,Low Spenders,0.5,0.0682261208576998,0.26666666666666666,0.37,0.38,score_exclusive_discount
371201,At Risk,0.4166666666666667,0.07223942208462332,1.0,0.0,0.0875,score_free_checkedbag
372970,Low Spenders,0.3,0.09009009009009009,0.33333333333333337,0.3233333333333333,0.185,score_free_checkedbag
373489,Champions,0.5833333333333334,0.00311249444197421,0.4,0.58,0.19777777777777777,score_exclusive_discount
374331,Champions,0.375,0.7,0.13333333333333333,0.48,0.38249999999999995,score_free_cancellation
374340,Champions,1.0,0.0020733368876251403,0.33333333333333337,0.0,0.07777777777777777,score_exclusive_discount
374341,Champions,0.2857142857142857,0.7,0.0,0.4710333333333333,0.3358,score_free_cancellation
375160,0,0.5,0.0,0.0,0.0,0.0,score_exclusive_discount
375729,Medium Spenders,0.5333333333333333,0.09210526315789473,0.28800000000000003,0.3466666666666667,0.2825,score_exclusive_discount
375751,Low Spenders,0.2857142857142857,0.07543103448275862,0.28800000000000003,0.24666666666666665,0.2825,score_free_checkedbag
376159,Low Spenders,0.5,0.06698564593301434,0.3666666666666667,0.37,0.205,score_exclusive_discount
377069,0,1.0,0.0,0.0,0.0,0.0,score_exclusive_discount
377411,Medium Spenders,0.5,0.10189228529839882,0.2,0.35833333333333334,0.19999999999999998,score_exclusive_discount
378565,Champions,0.375,0.11647254575707155,0.21333333333333335,0.5053333333333333,0.5255,score_free_night_flight
379543,Medium Spenders,0.25,0.09247027741083222,0.28800000000000003,0.3466666666666667,0.2825,score_free_meal
380434,Medium Spenders,0.4666666666666667,0.0631768953068592,0.28800000000000003,0.35436666666666666,0.28579999999999994,score_exclusive_discount
380436,At Risk,0.75,0.06445672191528545,0.4666666666666667,0.3933333333333333,0.1275,score_exclusive_discount
380757,Low Spenders,0.4666666666666667,0.07658643326039387,0.28800000000000003,0.40896666666666665,0.3092,score_exclusive_discount
380949,High Spenders,0.6666666666666667,0.08187134502923976,0.26666666666666666,0.29083333333333333,0.5424999999999999,score_exclusive_discount
381259,At Risk,0.4285714285714286,0.1015965166908563,0.4666666666666667,0.3233333333333333,0.09749999999999999,score_free_checkedbag
381465,High Spenders,0.5333333333333333,0.09345794392523363,0.12,0.5410333333333333,0.5408,score_free_meal
382181,Medium Spenders,0.25,0.10638297872340424,0.3786666666666667,0.23896666666666666,0.27919999999999995,score_free_checkedbag
382384,At Risk,0.5,0.06566604127579737,0.4666666666666667,0.3233333333333333,0.09749999999999999,score_exclusive_discount
382533,0,0.5,0.0,0.0,0.0,0.0,score_exclusive_discount
386255,Medium Spenders,0.4,0.7,0.0,0.3933333333333333,0.1275,score_free_cancellation
386469,0,0.5,0.0,0.0,0.0,0.0,score_exclusive_discount
386914,At Risk,0.8,0.07936507936507936,0.4666666666666667,0.24666666666666665,0.2825,score_exclusive_discount
387282,High Spenders,0.6666666666666666,0.7,0.0,0.3933333333333333,0.1275,score_free_cancellation
387783,High Spenders,0.2857142857142857,0.07608695652173914,0.06666666666666667,0.41666666666666663,0.31249999999999994,score_free_meal
388328,Champions,0.45,0.08284023668639054,0.38666666666666666,0.4073333333333333,0.4348888888888889,score_exclusive_discount
388947,Medium Spenders,0.5,0.08274231678486997,0.3786666666666667,0.2310333333333333,0.24663333333333332,score_exclusive_discount
389434,High Spenders,0.25,0.09333333333333332,0.26666666666666666,0.3408333333333333,0.5424999999999999,score_free_night_flight
389662,Low Spenders,0.4666666666666667,0.0688298918387414,0.4,0.33103333333333335,0.27579999999999993,score_exclusive_discount
389759,Champions,0.4666666666666667,0.09395973154362415,0.28800000000000003,0.3466666666666667,0.2825,score_exclusive_discount
390811,Medium Spenders,0.2857142857142857,0.08027522935779817,0.3786666666666667,0.38563333333333333,0.29919999999999997,score_free_meal
392453,Low Spenders,0.6666666666666666,0.08631319358816276,0.4666666666666667,0.5566666666666666,0.19749999999999998,score_exclusive_discount
395202,Medium Spenders,0.4285714285714286,0.7,0.0,0.6033333333333333,0.2175,score_free_cancellation
395981,High Spenders,0.8571428571428572,0.06329113924050632,0.42133333333333334,0.3233333333333333,0.27249999999999996,score_exclusive_discount
396552,Low Spenders,0.2142857142857143,0.07838745800671892,0.33333333333333337,0.3233333333333333,0.36,score_free_night_flight
399137,Champions,0.3666666666666667,0.08674101610904583,0.3666666666666667,0.38749999999999996,0.38749999999999996,score_free_meal
399218,At Risk,0.35714285714285715,0.08515815085158152,0.33333333333333337,0.17333333333333334,0.185,score_exclusive_discount
399799,Medium Spenders,0.2142857142857143,0.08883248730964466,0.33333333333333337,0.3525,0.3725,score_free_night_flight
400582,High Spenders,0.5,0.0850546780072904,0.15000000000000002,0.3525,0.3725,score_exclusive_discount
400899,High Spenders,0.5,0.10043041606886656,0.33333333333333337,0.3777,0.29579999999999995,score_exclusive_discount
402332,Low Spenders,0.8333333333333333,0.046357615894039736,0.2,0.3233333333333333,0.185,score_exclusive_discount
402978,High Spenders,0.7857142857142857,0.106544901065449,0.4,0.37,0.38,score_exclusive_discount
403881,Champions,0.16666666666666669,0.07616974972796517,0.36533333333333334,0.36416666666666664,0.37749999999999995,score_free_night_flight
404879,Champions,0.5,0.07927519818799546,0.30133333333333334,0.2833333333333333,0.375,score_exclusive_discount
405305,High Spenders,0.2857142857142857,0.058043117744610274,0.33333333333333337,0.33103333333333335,0.24663333333333332,score_free_checkedbag
406210,Medium Spenders,0.33333333333333337,0.004420029045905159,0.33333333333333337,0.4633333333333333,0.245,score_free_meal
407118,Medium Spenders,0.5,0.08130081300813008,0.33333333333333337,0.3933333333333333,0.38999999999999996,score_exclusive_discount
407275,High Spenders,0.2142857142857143,0.10028653295128939,0.33333333333333337,0.3125,0.38749999999999996,score_free_night_flight
407434,High Spenders,0.4166666666666667,0.7,0.0,0.51,0.1775,score_free_cancellation
407642,Low Spenders,0.35714285714285715,0.07253886010362694,0.2,0.33499999999999996,0.19,score_exclusive_discount
408551,Low Spenders,0.3,0.11666666666666665,0.33333333333333337,0.35833333333333334,0.18055555555555552,score_free_meal
409073,Medium Spenders,0.5,0.08928571428571429,0.4666666666666667,0.33896666666666664,0.27919999999999995,score_exclusive_discount
411179,Champions,0.9,0.055248618784530384,0.4166666666666667,0.475,0.425,score_exclusive_discount
411701,Low Spenders,0.33333333333333337,0.040160642570281124,0.3666666666666667,0.3233333333333333,0.185,score_free_checkedbag
413128,Champions,0.7083333333333334,0.08883248730964466,0.18133333333333337,0.43066666666666664,0.40599999999999997,score_exclusive_discount
413340,Low Spenders,0.8571428571428572,0.07085020242914979,0.3786666666666667,0.1623,0.28919999999999996,score_exclusive_discount
413418,Low Spenders,0.2,0.06222222222222222,0.4,0.25436666666666663,0.28579999999999994,score_free_checkedbag
413658,Low Spenders,0.6333333333333333,0.07777777777777777,0.4166666666666667,0.295,0.38,score_exclusive_discount
414128,Champions,0.41666666666666663,0.06151142355008786,0.23800000000000004,0.36416666666666664,0.3386111111111111,score_exclusive_discount
415282,Champions,0.3,0.07650273224043715,0.2,0.38166666666666665,0.21,score_free_meal
415381,Low Spenders,0.2857142857142857,0.09421265141318977,0.4666666666666667,0.23896666666666666,0.27919999999999995,score_free_checkedbag
415581,High Spenders,0.2857142857142857,0.06717850287907869,0.3786666666666667,0.4323,0.31919999999999993,score_free_meal
416319,At Risk,0.33333333333333337,0.07726269315673288,0.33333333333333337,0.3233333333333333,0.185,score_free_checkedbag
416580,Medium Spenders,0.7,0.10463378176382658,0.23333333333333334,0.2733333333333333,0.5349999999999999,score_exclusive_discount
417679,High Spenders,0.625,0.07658643326039387,0.28,0.29133333333333333,0.4595,score_exclusive_discount
418329,High Spenders,0.625,0.08610086100861009,0.3786666666666667,0.51,0.3524999999999999,score_exclusive_discount
418488,High Spenders,0.09999999999999998,0.11400651465798047,0.33333333333333337,0.37583333333333335,0.38249999999999995,score_free_night_flight
418692,Medium Spenders,0.775,0.10218978102189781,0.33333333333333337,0.33499999999999996,0.3261111111111111,score_exclusive_discount
420648,High Spenders,0.7333333333333333,0.0834326579261025,0.13333333333333333,0.2856333333333333,0.29919999999999997,score_exclusive_discount
420669,Medium Spenders,0.4333333333333333,0.06750241080038573,0.43333333333333335,0.39,0.585,score_free_night_flight
421247,Medium Spenders,0.6333333333333333,0.08771929824561403,0.33333333333333337,0.3466666666666667,0.37,score_exclusive_discount
421515,Low Spenders,0.6666666666666667,0.10189228529839882,0.33333333333333337,0.3233333333333333,0.185,score_exclusive_discount
421666,At Risk,0.5833333333333334,0.06289308176100629,0.4666666666666667,0.3233333333333333,0.27249999999999996,score_exclusive_discount
421700,High Spenders,0.7333333333333333,0.07769145394006659,0.2,0.41666666666666663,0.31249999999999994,score_exclusive_discount
422066,Champions,0.5,0.07157464212678936,0.4346666666666667,0.41666666666666663,0.39999999999999997,score_exclusive_discount
422668,0,0.5,0.0,0.0,0.0,0.0,score_exclusive_discount
423042,Medium Spenders,0.375,0.10785824345146378,0.23085714285714287,0.30380952380952375,0.6325,score_free_night_flight
424553,Medium Spenders,0.2,0.05397070161912104,0.3333333333333333,0.42436666666666667,0.31579999999999997,score_free_meal
425632,High Spenders,0.5833333333333334,0.10130246020260492,0.26666666666666666,0.27769999999999995,0.29579999999999995,score_exclusive_discount
425653,0,0.5,0.0,0.0,0.0,0.0,score_exclusive_discount
425953,Medium Spenders,0.7857142857142857,0.07415254237288135,0.2,0.3466666666666667,0.37,score_exclusive_discount
425966,Medium Spenders,0.5,0.07253886010362694,0.33333333333333337,0.3466666666666667,0.19499999999999998,score_exclusive_discount
426478,Low Spenders,0.625,0.7,0.13333333333333333,0.41,0.3524999999999999,score_free_cancellation
427426,Low Spenders,0.2,0.04847645429362881,0.28800000000000003,0.22333333333333333,0.27249999999999996,score_free_checkedbag
427506,At Risk,0.8333333333333334,0.07658643326039387,0.33333333333333337,0.3233333333333333,0.36,score_exclusive_discount
428056,High Spenders,0.09999999999999998,0.08045977011494253,0.2,0.27749999999999997,0.3725,score_free_night_flight
428552,Low Spenders,0.6666666666666667,0.08588957055214723,0.2,0.33499999999999996,0.19,score_exclusive_discount
428858,High Spenders,0.5,0.05050505050505051,0.4166666666666667,0.43999999999999995,0.41,score_exclusive_discount
429345,At Risk,0.6666666666666666,0.7,0.0,0.43999999999999995,0.1475,score_free_cancellation
429375,Low Spenders,0.7857142857142857,0.08443908323281062,0.4666666666666667,0.25999999999999995,0.365,score_exclusive_discount
430722,Low Spenders,0.6333333333333333,0.09345794392523363,0.4666666666666667,0.35833333333333334,0.375,score_exclusive_discount
431337,Medium Spenders,0.2857142857142857,0.07423117709437964,0.4666666666666667,0.3466666666666667,0.2825,score_free_checkedbag
431602,High Spenders,0.5,0.09320905459387484,0.33333333333333337,0.2716666666666666,0.37,score_exclusive_discount
431746,Low Spenders,0.75,0.08962868117797694,0.4666666666666667,0.3233333333333333,0.09749999999999999,score_exclusive_discount
431899,0,0.6666666666666667,0.0,0.0,0.0,0.0,score_exclusive_discount
431912,At Risk,0.4166666666666667,0.10835913312693499,0.33333333333333337,0.0,0.0875,score_exclusive_discount
432333,Medium Spenders,0.6666666666666667,0.04922644163150492,0.3666666666666667,0.40499999999999997,0.21999999999999997,score_exclusive_discount
432637,Medium Spenders,0.4666666666666667,0.0951086956521739,0.28800000000000003,0.3466666666666667,0.2825,score_exclusive_discount
432941,Champions,0.2142857142857143,0.09247027741083222,0.23800000000000004,0.41666666666666663,0.39999999999999997,score_free_meal
433339,Medium Spenders,0.6666666666666667,0.07352941176470588,0.3666666666666667,0.4633333333333333,0.245,score_exclusive_discount
433905,High Spenders,0.4285714285714286,0.7,0.0,0.6266666666666667,0.22749999999999998,score_free_cancellation
434238,At Risk,0.9285714285714286,0.06965174129353233,0.33333333333333337,0.16166666666666665,0.18,score_exclusive_discount
434623,Medium Spenders,0.8,0.08951406649616368,0.28800000000000003,0.3466666666666667,0.4575,score_exclusive_discount
435231,Low Spenders,0.5,0.10324483775811209,0.3666666666666667,0.3933333333333333,0.215,score_exclusive_discount
435596,Low Spenders,0.25,0.08055235903337167,0.33333333333333337,0.3466666666666667,0.19499999999999998,score_free_meal
435669,Medium Spenders,0.5666666666666667,0.0904392764857881,0.26666666666666666,0.3233333333333333,0.185,score_exclusive_discount
435837,Medium Spenders,0.4285714285714286,0.7,0.0,0.58,0.2075,score_free_cancellation
435882,Medium Spenders,0.55,0.06487488415199259,0.33333333333333337,0.3466666666666667,0.3311111111111111,score_exclusive_discount
436320,Low Spenders,1.0,0.077007700770077,0.33333333333333337,0.35833333333333334,0.19999999999999998,score_exclusive_discount
436894,Low Spenders,0.3,0.07157464212678936,0.33333333333333337,0.3933333333333333,0.215,score_free_meal
437069,High Spenders,0.75,0.08064516129032258,0.33333333333333337,0.384,0.47350000000000003,score_exclusive_discount
437162,At Risk,0.875,0.08849557522123892,0.4,0.3233333333333333,0.27249999999999996,score_exclusive_discount
437251,Low Spenders,0.5,0.08149010477299184,0.28800000000000003,0.33103333333333335,0.27579999999999993,score_exclusive_discount
437549,Medium Spenders,0.4666666666666667,0.07099391480730223,0.4666666666666667,0.36229999999999996,0.28919999999999996,score_free_checkedbag
438189,Champions,0.6875,0.0760043431053203,0.4,0.2927,0.4849666666666666,score_exclusive_discount
438406,High Spenders,0.8333333333333334,0.08557457212713937,0.33333333333333337,0.25999999999999995,0.365,score_exclusive_discount
438551,At Risk,0.6333333333333333,0.7,0.1,0.3466666666666667,0.37,score_free_cancellation
438839,High Spenders,0.375,0.0922266139657444,0.3786666666666667,0.45563333333333333,0.32919999999999994,score_free_meal
438985,Medium Spenders,0.9,0.09708737864077668,0.33333333333333337,0.3466666666666667,0.37,score_exclusive_discount
438995,0,0.5,0.0,0.0,0.0,0.0,score_exclusive_discount
439052,High Spenders,0.325,0.09668508287292818,0.33333333333333337,0.39916666666666667,0.35361111111111104,score_free_meal
439120,Low Spenders,0.9285714285714286,0.0693069306930693,0.33333333333333337,0.16166666666666665,0.18,score_exclusive_discount
439363,Medium Spenders,0.16666666666666669,0.07633587786259541,0.23800000000000004,0.3241666666666666,0.39249999999999996,score_free_night_flight
440212,At Risk,0.6666666666666666,0.10248901903367497,0.4666666666666667,0.3466666666666667,0.1075,score_exclusive_discount
441200,Low Spenders,0.2857142857142857,0.09408602150537633,0.4,0.25436666666666663,0.28579999999999994,score_free_checkedbag
441205,At Risk,0.5666666666666667,0.07042253521126761,0.33333333333333337,0.0,0.175,score_exclusive_discount
441448,Low Spenders,0.4285714285714286,0.08111239860950174,0.4666666666666667,0.3466666666666667,0.1075,score_free_checkedbag
441457,High Spenders,0.625,0.09523809523809525,0.13333333333333333,0.38563333333333333,0.29919999999999997,score_exclusive_discount
441982,High Spenders,0.75,0.09873060648801128,0.272,0.21733333333333332,0.4535,score_exclusive_discount
442484,At Risk,0.2666666666666667,0.07683863885839737,0.28800000000000003,0.10769999999999999,0.2658,score_free_checkedbag
442718,Champions,0.8333333333333334,0.07616974972796517,0.26666666666666666,0.20833333333333331,0.375,score_exclusive_discount
442812,At Risk,0.4285714285714286,0.7,0.0,0.5333333333333333,0.1875,score_free_cancellation
442819,At Risk,0.4,0.08951406649616368,0.4666666666666667,0.3233333333333333,0.09749999999999999,score_free_checkedbag
442833,Champions,0.16666666666666669,0.0904392764857881,0.232,0.32916666666666666,0.3625,score_free_night_flight
443305,At Risk,0.4285714285714286,0.07276507276507277,0.4666666666666667,0.37,0.1175,score_free_checkedbag
443598,High Spenders,0.75,0.05409582689335394,0.33333333333333337,0.40499999999999997,0.21999999999999997,score_exclusive_discount
443652,High Spenders,0.2142857142857143,0.087173100871731,0.4346666666666667,0.36416666666666664,0.37749999999999995,score_free_checkedbag
444387,Medium Spenders,0.25,0.005470032038759084,0.24533333333333335,0.21563333333333332,0.26919999999999994,score_free_night_flight
444885,At Risk,0.4166666666666667,0.10463378176382658,0.7333333333333334,0.37,0.1175,score_free_checkedbag
445351,Medium Spenders,0.7857142857142857,0.10886469673405909,0.2,0.2891666666666666,0.37749999999999995,score_exclusive_discount
445515,Medium Spenders,0.35714285714285715,0.0655430711610487,0.33333333333333337,0.3466666666666667,0.19499999999999998,score_exclusive_discount
446124,High Spenders,0.7142857142857143,0.08674101610904583,0.36,0.3653333333333333,0.4655,score_exclusive_discount
446138,Champions,0.75,0.07667031763417305,0.15000000000000002,0.48666666666666664,0.43,score_exclusive_discount
446473,Medium Spenders,0.5333333333333333,0.09845288326300984,0.3786666666666667,0.22333333333333333,0.27249999999999996,score_exclusive_discount
446933,Medium Spenders,0.3666666666666667,0.10886469673405909,0.30133333333333334,0.33499999999999996,0.365,score_exclusive_discount
447053,Low Spenders,0.33333333333333337,0.08962868117797694,0.33333333333333337,0.35833333333333334,0.19999999999999998,score_free_meal
447737,High Spenders,0.5833333333333334,0.08168028004667444,0.42133333333333334,0.22333333333333333,0.27249999999999996,score_exclusive_discount
448025,At Risk,0.5,0.07391763463569165,0.2,0.3933333333333333,0.1275,score_exclusive_discount
448154,Champions,0.3,0.09345794392523363,0.2,0.23166666666666666,0.21,score_exclusive_discount
448295,Low Spenders,0.33333333333333337,0.12345679012345677,0.33333333333333337,0.33499999999999996,0.19,score_free_meal
448467,High Spenders,0.5833333333333334,0.7,0.0,0.5216666666666666,0.25055555555555553,score_free_cancellation
449033,High Spenders,0.14285714285714285,0.07795100222717148,0.4666666666666667,0.36066666666666664,0.4148888888888889,score_free_checkedbag
449326,Medium Spenders,0.25,0.08454106280193235,0.33333333333333337,0.38166666666666665,0.21,score_free_meal
449619,High Spenders,0.5833333333333334,0.09009009009009009,0.4666666666666667,0.42436666666666667,0.31579999999999997,score_exclusive_discount
449804,Medium Spenders,0.2857142857142857,0.0922266139657444,0.4666666666666667,0.33896666666666664,0.27919999999999995,score_free_checkedbag
450164,High Spenders,0.2142857142857143,0.09668508287292818,0.30133333333333334,0.37583333333333335,0.38249999999999995,score_free_night_flight
450193,Champions,0.6666666666666667,0.08620689655172413,0.33333333333333337,0.48666666666666664,0.255,score_exclusive_discount
450305,Medium Spenders,0.9166666666666667,0.11666666666666665,0.26666666666666666,0.38563333333333333,0.29919999999999997,score_exclusive_discount
450615,Medium Spenders,0.5,0.07021063189568705,0.36533333333333334,0.3125,0.38749999999999996,score_exclusive_discount
451291,Champions,0.33333333333333337,0.009917823746103711,0.30133333333333334,0.08083333333333333,0.31361111111111106,score_exclusive_discount
451674,0,0.5,0.0,0.0,0.0,0.0,score_exclusive_discount
452034,Medium Spenders,0.5333333333333333,0.06381039197812215,0.4266666666666667,0.35666666666666663,0.4875,score_exclusive_discount
452532,At Risk,0.6333333333333333,0.07709251101321585,0.4666666666666667,0.15,0.35,score_exclusive_discount
452594,Champions,0.7857142857142857,0.07518796992481203,0.23800000000000004,0.4225,0.40249999999999997,score_exclusive_discount
453143,High Spenders,0.2666666666666666,0.08055235903337167,0.36000000000000004,0.37466666666666665,0.46950000000000003,score_free_night_flight
