session_duration,page_clicks,base_fare_usd,age,married,has_children,hotel_booked,hotel_discount,p_treat,p_control,uplift,uplift_segment,p_book,decision,user_id
2.566666666666667,20,665.06,44,0,1,1,0,0.9377388587463551,0.9484241981575532,-0.010685339411198091,Sure Thing,0.9466164115351229,No Discount (Sure Thing),625400
8.266666666666667,68,209.6,44,0,1,1,0,0.9368243514894378,0.9443991862147172,-0.007574834725279422,Sure Thing,0.9438916937087447,No Discount (Sure Thing),628752
3.0,24,236.56,32,0,0,1,0,0.9394453928269545,0.9496063631984462,-0.010160970371491662,Sure Thing,0.9460507350102233,No Discount (Sure Thing),629647
2.6666666666666665,21,417.63,30,0,0,1,0,0.9393067613408165,0.9484606934032986,-0.009153932062482162,Sure Thing,0.9459623770772158,No Discount (Sure Thing),629701
11.566666666666666,92,236.26,41,0,0,0,0,0.9475005133537574,0.9374469845637928,0.010053528789964572,Sure Thing,0.9437847625161893,No Discount (Sure Thing),374331
2.4,19,418.5,42,1,1,0,0,0.9399205987171743,0.9491053941051049,-0.0091847953879306,Sure Thing,0.9486752000554394,No Discount (Sure Thing),399218
2.2666666666666666,18,2019.58,46,0,1,1,0,0.8397055504868124,0.918753728046422,-0.07904817755960958,Do Not Disturb,0.8754427699783061,No Discount (Sure Thing),489949
2.75,22,1006.35,45,0,1,1,0,0.923180295076493,0.9482924870729174,-0.025112191996424338,Do Not Disturb,0.9422796645008059,No Discount (Sure Thing),511665
4.05,33,486.6,51,1,0,1,0,0.9287518346462359,0.9471210411877286,-0.018369206541492655,Sure Thing,0.9462846210405536,No Discount (Sure Thing),512201
5.466666666666667,43,167.68,42,0,0,1,0,0.9229466192259881,0.9464346389750227,-0.023488019749034583,Do Not Disturb,0.9447865456480029,No Discount (Sure Thing),512655
1.4333333333333333,11,500.28,41,0,0,0,0,0.011256897308094906,0.000669790163779367,0.010587107144315539,Sure Thing,0.005407052261228748,No Action,513826
2.816666666666667,23,521.4,51,1,0,1,0,0.9422131579767715,0.9494478597006903,-0.007234701723918824,Sure Thing,0.9484613192653836,No Discount (Sure Thing),515778
1.1,9,183.23,46,0,1,0,0,0.004143939393939393,0.0034450264419820286,0.0006989129519573648,Sure Thing,0.01035572767581526,No Action,516117
2.8333333333333335,23,173.54,47,1,0,1,0,0.9419133467123397,0.9513591757465079,-0.00944582903416813,Sure Thing,0.9489181508820935,No Discount (Sure Thing),516561
3.8,30,410.35,52,0,1,1,0,0.941083461780042,0.9489201799601906,-0.007836718180148639,Sure Thing,0.9475536052810404,No Discount (Sure Thing),516616
3.6666666666666665,29,266.4,48,1,0,1,1,0.9430893729613021,0.9492755768807624,-0.006186203919460231,Sure Thing,0.9479288605477252,No Discount (Sure Thing),517847
3.25,26,1375.87,40,1,0,1,0,0.9298164997930455,0.9469192302738497,-0.01710273048080424,Sure Thing,0.9454109624251459,No Discount (Sure Thing),520733
2.3833333333333333,19,270.72,41,0,0,1,0,0.9339194480161176,0.9498548952974422,-0.015935447281324566,Sure Thing,0.947870345241082,No Discount (Sure Thing),523690
3.066666666666667,25,498.5,51,0,0,1,0,0.9447698983911628,0.9497028884589277,-0.004932990067764931,Sure Thing,0.9482822056454262,No Discount (Sure Thing),523981
2.55,20,292.61,35,0,0,1,1,0.9361293343370647,0.9495280282918078,-0.013398693954743135,Sure Thing,0.9472921558715541,No Discount (Sure Thing),525389
2.6666666666666665,22,455.01,47,0,1,1,0,0.9394148824824736,0.9501687626067418,-0.010753880124268145,Sure Thing,0.9487678546030667,No Discount (Sure Thing),525804
2.6166666666666667,21,439.87,27,0,0,1,1,0.9507037865677544,0.9487340111145405,0.0019697754532139733,Sure Thing,0.9460161760687074,No Discount (Sure Thing),526365
4.3,35,821.12,46,0,0,1,0,0.9245800556920218,0.9464246488325252,-0.021844593140503354,Do Not Disturb,0.9449509107024974,No Discount (Sure Thing),531654
2.15,17,1623.21,27,0,0,0,0,0.8564591467681179,0.8096276097170559,0.04683153705106191,Sure Thing,0.8482772767969579,No Discount (Sure Thing),531926
2.216666666666667,18,438.42,57,1,1,1,0,0.8547406831113296,0.9328009147155233,-0.07806023160419373,Do Not Disturb,0.9209847143279863,No Discount (Sure Thing),531971
3.05,25,198.91,34,0,0,1,0,0.9382625633912077,0.9514020504085617,-0.013139487017354012,Sure Thing,0.9485290280196861,No Discount (Sure Thing),533411
2.2,18,134.76,52,1,0,1,0,0.9013412018042776,0.9352912315827797,-0.033950029778502144,Do Not Disturb,0.9262671276624924,No Discount (Sure Thing),536764
2.0,16,542.21,55,1,1,1,0,0.7864117123498798,0.8021946169755989,-0.015782904625719074,Sure Thing,0.7937961974721636,No Discount (Sure Thing),544271
1.3833333333333333,11,671.34,23,0,0,0,0,0.012127267678465274,0.00033028399093986083,0.011796983687525414,Sure Thing,0.001629227028095538,No Action,546882
1.3166666666666667,11,467.37,68,0,0,0,0,0.0022021276595744683,0.003209791089856532,-0.0010076634302820637,Sure Thing,0.021210478002277447,Avoid (Do Not Disturb),550028
3.8833333333333333,32,75.07,51,1,0,1,0,0.9421741190541105,0.9501297561832125,-0.007955637129101967,Sure Thing,0.9481747648855844,No Discount (Sure Thing),550300
2.4,19,394.27,44,1,0,1,0,0.9357946983841303,0.9495925252315698,-0.013797826847439465,Sure Thing,0.9483561888759755,No Discount (Sure Thing),551042
1.6166666666666667,13,470.52,35,0,0,0,0,0.012233087784285382,0.009331720772549058,0.002901367011736324,Sure Thing,0.004953888706308419,No Action,554956
5.016666666666667,41,92.29,48,1,1,1,1,0.9354780217038097,0.9467627826195911,-0.011284760915781455,Sure Thing,0.9466555833353943,No Discount (Sure Thing),555563
2.466666666666667,20,349.3,64,1,0,1,0,0.9349323109727317,0.9378903051961726,-0.0029579942234408962,Sure Thing,0.9329755579190927,No Discount (Sure Thing),556673
4.266666666666667,35,313.35,39,1,1,1,0,0.9220172639883799,0.9470810176756678,-0.02506375368728786,Do Not Disturb,0.9438292224378518,No Discount (Sure Thing),571639
2.6166666666666667,21,711.22,36,0,0,1,0,0.9416549463053223,0.9493525557636947,-0.00769760945837239,Sure Thing,0.9479265242789069,No Discount (Sure Thing),573244
2.55,20,406.81,44,1,0,1,0,0.9357946983841303,0.9495925252315698,-0.013797826847439465,Sure Thing,0.9483561888759755,No Discount (Sure Thing),573379
2.0833333333333335,17,135.34,54,0,0,1,0,0.8196564592197346,0.9168126770614897,-0.0971562178417551,Do Not Disturb,0.9119016085725579,No Discount (Sure Thing),576966
3.05,25,38.98,43,0,0,0,1,0.9100875975147698,0.951694701685696,-0.04160710417092628,Do Not Disturb,0.9498944337627444,No Discount (Sure Thing),595442
3.9833333333333334,32,399.38,26,0,0,1,0,0.9440884980864029,0.9461357344788229,-0.0020472363924199932,Sure Thing,0.9448094252816237,No Discount (Sure Thing),608086
3.5,29,122.29,36,0,1,1,0,0.9329733888471995,0.9510176865318373,-0.018044297684637778,Sure Thing,0.9477768094328103,No Discount (Sure Thing),616992
1.9666666666666666,16,200.2,36,0,1,0,0,0.7131941524971858,0.73583667837174,-0.022642525874554287,Do Not Disturb,0.7498569799256343,No Discount (Sure Thing),625089
1.2833333333333334,10,370.8,58,0,0,0,0,0.01884606705351386,0.001995870086549417,0.016850196966964444,Sure Thing,0.0051648369168827155,No Action,625597
2.5833333333333335,21,124.97,37,0,0,1,0,0.9378955562087319,0.9511545998317659,-0.013259043623033984,Sure Thing,0.9496040139784008,No Discount (Sure Thing),630609
2.783333333333333,23,625.97,42,0,0,1,0,0.9363132047225571,0.9500117730938453,-0.013698568371288244,Sure Thing,0.9475359845366205,No Discount (Sure Thing),437251
2.433333333333333,20,192.99,41,1,0,1,0,0.9355016427183549,0.9511924799812738,-0.015690837262918866,Sure Thing,0.9499594916119253,No Discount (Sure Thing),454934
2.0,16,212.08,38,1,1,0,0,0.8324465230754552,0.7803661278531168,0.05208039522233843,Persuadable,0.7718031857489192,No Discount (Sure Thing),458762
3.0,24,31.41,31,0,0,1,0,0.934748852410108,0.9507918988708512,-0.016043046460743282,Sure Thing,0.9440887524375892,No Discount (Sure Thing),461559
3.066666666666667,25,512.94,53,1,1,1,1,0.9457025920055591,0.9488110097641017,-0.0031084177585426476,Sure Thing,0.9487185857565822,No Discount (Sure Thing),495386
5.033333333333333,41,1196.64,36,1,1,1,0,0.9066510998057187,0.9418551253124423,-0.035204025506723635,Do Not Disturb,0.9406544855146209,No Discount (Sure Thing),511803
4.45,36,635.13,51,1,1,1,0,0.9189523237202457,0.9445886354125352,-0.025636311692289526,Do Not Disturb,0.9433635233027344,No Discount (Sure Thing),511902
3.3666666666666667,27,640.49,33,1,0,1,0,0.9430875554739339,0.9488657299773452,-0.005778174503411337,Sure Thing,0.9467987584291153,No Discount (Sure Thing),512999
1.6333333333333333,13,252.32,48,0,0,0,1,0.007835858585858587,0.001973822340433897,0.00586203624542469,Sure Thing,0.005559236696179791,No Action,513964
2.8333333333333335,23,391.52,40,1,0,1,0,0.9378184062776049,0.9495925252315698,-0.011774118953964852,Sure Thing,0.9477046929058645,No Discount (Sure Thing),516211
2.3666666666666667,19,334.95,53,1,1,1,0,0.9362640906415968,0.9492552282742764,-0.012991137632679672,Sure Thing,0.9497303163000184,No Discount (Sure Thing),517061
2.816666666666667,23,308.75,39,0,1,1,0,0.9345543817240499,0.950227820178564,-0.015673438454514077,Sure Thing,0.9476620301966899,No Discount (Sure Thing),518015
2.216666666666667,18,396.77,43,1,1,1,1,0.9048801339558539,0.9331382310520769,-0.028258097096223067,Do Not Disturb,0.9224722033644502,No Discount (Sure Thing),518480
2.533333333333333,20,699.41,36,0,0,1,0,0.9395881260916785,0.9493525557636947,-0.009764429672016184,Sure Thing,0.9485125416024807,No Discount (Sure Thing),518870
2.8666666666666667,23,139.18,44,1,0,1,1,0.9398973052783203,0.9515500549665442,-0.01165274968822394,Sure Thing,0.9504437972759591,No Discount (Sure Thing),519747
4.933333333333334,40,173.79,56,0,1,1,0,0.9327553164158486,0.9463217407542628,-0.013566424338414151,Sure Thing,0.9459627040502703,No Discount (Sure Thing),519846
2.6333333333333333,22,1121.76,47,1,0,1,0,0.9273607822716431,0.947541477666123,-0.020180695394479864,Do Not Disturb,0.9444462078751384,No Discount (Sure Thing),521434
2.5166666666666666,21,427.98,30,0,0,1,0,0.933457358812247,0.9484606934032986,-0.015003334591051631,Sure Thing,0.9461042115247049,No Discount (Sure Thing),524861
3.216666666666667,26,389.39,41,0,0,1,0,0.9374490375991867,0.9498475539898071,-0.012398516390620395,Sure Thing,0.9475074425743785,No Discount (Sure Thing),528490
3.2333333333333334,26,1043.69,66,0,0,1,1,0.9152163776062724,0.794511191059442,0.12070518654683038,Persuadable,0.876005239097343,No Discount (Sure Thing),528842
2.0,16,602.15,46,1,0,0,0,0.8014186074547741,0.7638426322584071,0.03757597519636702,Sure Thing,0.7584718946060908,No Discount (Sure Thing),533542
2.9833333333333334,24,361.49,58,0,0,1,0,0.9438132077570249,0.9502460865687388,-0.006432878811713838,Sure Thing,0.9479976594400316,No Discount (Sure Thing),537688
2.716666666666667,22,129.12,58,1,0,1,0,0.943914812439898,0.9507800004614531,-0.006865188021555002,Sure Thing,0.950749621903461,No Discount (Sure Thing),538274
2.783333333333333,22,695.16,39,0,0,1,0,0.939948330242184,0.949672081461694,-0.009723751219509968,Sure Thing,0.9484260879350533,No Discount (Sure Thing),538529
2.25,18,424.32,39,0,0,1,0,0.8805836221931912,0.9353715734274065,-0.054787951234215315,Do Not Disturb,0.9287683449626941,No Discount (Sure Thing),539320
2.6166666666666667,21,269.19,41,0,0,1,0,0.9363533498072603,0.9498548952974422,-0.013501545490181899,Sure Thing,0.947870345241082,No Discount (Sure Thing),541505
4.366666666666666,35,492.56,37,0,1,1,1,0.9258604039307979,0.9461481935841077,-0.020287789653309796,Do Not Disturb,0.9431355822069847,No Discount (Sure Thing),544926
8.016666666666667,65,649.9,48,1,1,1,0,0.9483552942012071,0.9404874996723607,0.00786779452884645,Sure Thing,0.9398046213374452,No Discount (Sure Thing),549631
2.8666666666666667,23,96.76,35,0,1,1,0,0.9306888073306061,0.9520762725179069,-0.021387465187300836,Do Not Disturb,0.9481093707207009,No Discount (Sure Thing),549797
2.1166666666666667,17,486.16,53,1,1,1,0,0.8824411726427198,0.8828778171530822,-0.00043664451036240504,Sure Thing,0.896958008493311,No Discount (Sure Thing),554026
9.2,75,101.37,42,0,0,1,0,0.9183071561283732,0.940326025021256,-0.022018868892882737,Do Not Disturb,0.9436969629585862,No Discount (Sure Thing),556824
2.1333333333333333,17,644.05,43,0,0,1,0,0.9019966855349405,0.8995294625636009,0.002467222971339611,Sure Thing,0.9072583275705504,No Discount (Sure Thing),559981
3.3,26,261.26,37,1,0,1,0,0.9409928544821777,0.9496745451789917,-0.008681690696814015,Sure Thing,0.9476049732803895,No Discount (Sure Thing),560511
7.483333333333333,60,372.16,19,0,0,1,0,0.927366025641505,0.9270253045693727,0.00034072107213234393,Sure Thing,0.9406867497023037,No Discount (Sure Thing),561687
2.4166666666666665,19,202.89,48,1,1,1,1,0.9361875276474844,0.9511523364706963,-0.01496480882321194,Sure Thing,0.9510280470543384,No Discount (Sure Thing),563544
1.4166666666666667,11,198.32,40,0,0,0,0,0.01004856397476157,0.0006530638310312373,0.009395500143730333,Sure Thing,0.005664861060261051,No Action,563787
2.65,21,652.2,32,0,0,1,0,0.9372435388418049,0.9485438948418756,-0.011300356000070733,Sure Thing,0.9437807229975809,No Discount (Sure Thing),565251
5.133333333333334,41,580.68,40,1,1,1,0,0.9254811468519553,0.9420015215445744,-0.016520374692619133,Sure Thing,0.9412305857063596,No Discount (Sure Thing),569572
2.1666666666666665,18,99.94,50,1,1,1,0,0.8817424598174071,0.9318519475547449,-0.05010948773733781,Do Not Disturb,0.9067550874336596,No Discount (Sure Thing),576103
2.35,19,380.13,44,1,1,1,0,0.9325392709955197,0.9495523817209923,-0.017013110725472624,Sure Thing,0.9489637933588467,No Discount (Sure Thing),576541
3.05,25,701.01,42,0,1,1,1,0.9406359750431653,0.9487345206528234,-0.008098545609658059,Sure Thing,0.9470804544035668,No Discount (Sure Thing),577287
2.4166666666666665,19,663.11,48,1,0,1,0,0.9374199047790519,0.9489561921990501,-0.011536287419998237,Sure Thing,0.9490055747051855,No Discount (Sure Thing),581269
4.666666666666667,38,376.75,42,0,0,1,0,0.9291343713847648,0.946438769996633,-0.017304398611868166,Sure Thing,0.9448170468723543,No Discount (Sure Thing),581721
3.5166666666666666,28,348.87,52,1,0,1,0,0.9430868174081728,0.9487189012451127,-0.005632083836939916,Sure Thing,0.9479288605477252,No Discount (Sure Thing),581901
12.516666666666667,101,688.09,54,1,1,1,0,0.9557248414992191,0.9382055372670836,0.017519304232135546,Sure Thing,0.9444948432674584,No Discount (Sure Thing),584843
2.4833333333333334,20,212.25,41,0,0,1,0,0.9351864543155404,0.9511369497374208,-0.01595049542188043,Sure Thing,0.9488923909178663,No Discount (Sure Thing),586124
3.8666666666666667,31,286.05,52,0,1,1,0,0.9295868460681934,0.949125884203456,-0.019539038135262587,Sure Thing,0.9471951551218778,No Discount (Sure Thing),587810
2.5833333333333335,21,115.33,40,0,0,1,0,0.9362178920040268,0.9511545998317659,-0.014936707827739037,Sure Thing,0.9494332784890532,No Discount (Sure Thing),624198
15.0,122,113.72,49,0,0,1,0,0.967692549098582,0.9388065321559421,0.028886016942639925,Sure Thing,0.9472672752305251,No Discount (Sure Thing),632136
3.3,27,121.98,54,0,0,1,0,0.9420505330709353,0.9504185466511629,-0.00836801358022754,Sure Thing,0.9490754319274548,No Discount (Sure Thing),632461
9.4,77,625.9,26,1,1,1,0,0.9397302334751898,0.9385023025347963,0.001227930940393529,Sure Thing,0.9419277346532298,No Discount (Sure Thing),632749
3.1666666666666665,25,159.77,43,0,0,1,0,0.9392576883222682,0.951699711423286,-0.01244202310101783,Sure Thing,0.9492455731961801,No Discount (Sure Thing),632965
3.3666666666666667,28,233.4,47,1,1,1,1,0.9386482830183098,0.9503218921247484,-0.011673609106438554,Sure Thing,0.946925371393589,No Discount (Sure Thing),632988
2.3,19,605.37,40,1,1,1,0,0.931363941568163,0.9486222093433606,-0.017258267775197567,Sure Thing,0.9462143694300141,No Discount (Sure Thing),357737
4.4,35,147.12,28,0,0,1,0,0.9368076296653026,0.9465071409717994,-0.009699511306496822,Sure Thing,0.945069945103032,No Discount (Sure Thing),448025
13.516666666666667,109,935.93,30,0,0,1,0,0.9621227900462315,0.935823879383423,0.026298910662808428,Sure Thing,0.9427688633869713,No Discount (Sure Thing),467892
2.716666666666667,22,416.35,42,0,0,1,0,0.9403237809406008,0.9499972727999306,-0.009673491859329864,Sure Thing,0.947870345241082,No Discount (Sure Thing),499375
2.1,17,127.26,46,0,1,1,0,0.8646813770416916,0.9011687614541154,-0.03648738441242383,Do Not Disturb,0.8949390786713668,No Discount (Sure Thing),511331
2.3833333333333333,19,1052.13,41,1,0,1,0,0.918758116575772,0.947541477666123,-0.028783361090350956,Do Not Disturb,0.9450496718939696,No Discount (Sure Thing),511489
1.25,10,478.26,17,0,1,0,0,0.07253306982872199,0.002082983979659787,0.0704500858490622,Persuadable,0.013832783020588277,Give Discount,511552
1.25,10,227.76,32,0,1,0,0,0.03717592697157914,0.0010579111126751554,0.036118015858903986,Sure Thing,0.011990259494404529,No Action,512922
5.783333333333333,47,321.28,37,1,1,1,0,0.9159510812235497,0.9434263880277923,-0.027475306804242594,Do Not Disturb,0.9424154800148637,No Discount (Sure Thing),514623
2.8,23,383.29,42,1,0,0,0,0.9396160694254566,0.9495925252315698,-0.009976455806113171,Sure Thing,0.9477046929058645,No Discount (Sure Thing),516647
2.216666666666667,18,342.55,52,1,1,1,0,0.8778857861610371,0.9328410776053611,-0.054955291444323984,Do Not Disturb,0.9197025026709218,No Discount (Sure Thing),517158
2.4833333333333334,20,287.36,44,1,0,0,0,0.9352045049245791,0.9495925252315698,-0.014388020306990712,Sure Thing,0.9483561888759755,No Discount (Sure Thing),518535
3.7,29,711.41,37,0,0,1,1,0.9431133212615674,0.9490282661052523,-0.005914944843684822,Sure Thing,0.9471395576912083,No Discount (Sure Thing),520480
2.5833333333333335,21,782.06,39,0,0,1,1,0.9338211012648171,0.949672081461694,-0.015850980196876918,Sure Thing,0.9468194099238245,No Discount (Sure Thing),520770
2.3666666666666667,19,642.68,33,1,0,1,0,0.9328129690362357,0.9494422005170864,-0.016629231480850715,Sure Thing,0.9475806649074149,No Discount (Sure Thing),522441
2.2333333333333334,18,40.88,47,1,0,1,0,0.8842610545405034,0.9388821459088199,-0.0546210913683165,Do Not Disturb,0.9339309754612057,No Discount (Sure Thing),522476
2.8666666666666667,23,980.07,34,1,0,1,0,0.9217633724290637,0.9473856501024952,-0.025622277673431504,Do Not Disturb,0.9430864948462083,No Discount (Sure Thing),522999
2.7666666666666666,23,458.59,31,1,0,1,0,0.9406746089697922,0.9490334263907895,-0.008358817420997311,Sure Thing,0.9469520689801303,No Discount (Sure Thing),523228
2.2,18,968.77,39,1,1,1,1,0.836492968813601,0.9269444875107076,-0.09045151869710655,Do Not Disturb,0.9024177941096464,No Discount (Sure Thing),523860
3.1666666666666665,25,177.59,38,0,0,1,0,0.9351543459132874,0.9511369497374208,-0.015982603824133412,Sure Thing,0.948530559932808,No Discount (Sure Thing),526297
2.3333333333333335,19,365.39,38,1,0,1,0,0.9281895984653229,0.9497562233659412,-0.021566624900618336,Do Not Disturb,0.9483142774873933,No Discount (Sure Thing),528028
2.05,16,243.5,35,0,1,1,0,0.8496155735105411,0.8178325681149312,0.031783005395609853,Sure Thing,0.8437206408869663,No Discount (Sure Thing),530881
2.966666666666667,24,618.5,54,1,0,1,0,0.9316557816894722,0.9499848294714441,-0.018329047781971974,Sure Thing,0.9485073314239313,No Discount (Sure Thing),531447
2.0833333333333335,17,851.05,40,1,0,1,0,0.7900998532336204,0.9002111714950466,-0.11011131826142617,Do Not Disturb,0.8871692181286954,No Discount (Sure Thing),535791
2.966666666666667,24,886.64,47,1,1,1,0,0.9349489401904958,0.9464712266741933,-0.011522286483697464,Sure Thing,0.9440687931538656,No Discount (Sure Thing),537289
2.816666666666667,22,304.59,41,1,1,1,0,0.9393977191542117,0.9499301306495029,-0.010532411495291272,Sure Thing,0.9484890267625371,No Discount (Sure Thing),539794
2.7,22,497.78,50,1,1,1,0,0.9381858225066542,0.9486505410936992,-0.010464718587045008,Sure Thing,0.9485119958581438,No Discount (Sure Thing),541540
